DEL REI;NOVA IGUACU;1;
S F DE PAULA;NOVA IGUACU;1;
KILOMETRO 32;NOVA IGUACU;1;
MTE PRATA;NOVA IGUACU;1;
P ULISSES;NOVA IGUACU;1;
J FUTURISTA;NOVA IGUACU;1;
J DOM BOSCO;NOVA IGUACU;1;
PARQUE S FRANSISCO;NOVA IGUACU;1;
R  VENTOS;NOVA IGUACU;1;
P FLORA;NOVA IGUACU;1;
GUANDU I;NOVA IGUACU;1;
P AMBAI;NOVA IGUACU;1;
SNT RITA;NOVA IGUACU;1;
P TREZE;NOVA IGUACU;1;
VILA S MICHAEL;NOVA IGUACU;1;
JARDIM STA MARIA;NOVA IGUACU;1;
E FREIRE;NOVA IGUACU;1;
JARDIM N ATLANTICA;NOVA IGUACU;1;
NS DAS GRACAS;NOVA IGUACU;1;
XII DE OUTUBRO;NOVA IGUACU;1;
PARQUE SAO FRANCISO I;NOVA IGUACU;1;
J PANTANAL;NOVA IGUACU;1;
JRD OCIDENTAL;NOVA IGUACU;1;
NV BRASILIA;NOVA IGUACU;1;
T CORACOES;NOVA IGUACU;1;
DON BOSCO;NOVA IGUACU;1;
K - 1;NOVA IGUACU;1;
JB B ESPERANCA;NOVA IGUACU;1;
KA ONZE;NOVA IGUACU;1;
S C GANDU;NOVA IGUACU;1;
PARQUE S F DE PAULA;NOVA IGUACU;1;
PARQUE JD MARAVILHA;NOVA IGUACU;1;
PRA FLORA;NOVA IGUACU;1;
J  D ARC;NOVA IGUACU;1;
N SRA DO ROSARIO;NOVA IGUACU;1;
JRD PERNAMBUCO;NOVA IGUACU;1;
PARQUE S FRABCISCO;NOVA IGUACU;1;
JARDIM PARASISO II;NOVA IGUACU;1;
PARQUE JENECIANO LUZ;NOVA IGUACU;1;
T GRANDE;NOVA IGUACU;1;
PR S CARLOS;NOVA IGUACU;1;
NV ATLANTIDA;NOVA IGUACU;1;
R FREIRE;NOVA IGUACU;1;
JOANA D;NOVA IGUACU;1;
NAO INFORMADO LUZ;NOVA IGUACU;1;
B FABRICA;PARACAMBI;1;
S DAS ARARAS;PARACAMBI;1;
DOM PEDRO I;PARATI;1;
IA DAS COBRAS;PARATI;1;
B CORUMBI;PARATI;1;
P RUIVAS;PATY DO ALFERES;1;
GJA CALIFORNIA;PATY DO ALFERES;1;
JANDEIRO I;PENEDO;1;
JOSE E MARIA;PETROLINA;1;
S BOENING;PETROPOLIS;1;
CH  FLORA ALTO DA SERRA;PETROPOLIS;1;
A INDEPENDENCIA;PETROPOLIS;1;
V ESQUILOS;PETROPOLIS;1;
D CORSETE;PETROPOLIS;1;
VAL PARAISO;PETROPOLIS;1;
LOT SAMAMBAIA;PETROPOLIS;1;
D TOUZETE;PETROPOLIS;1;
C VISTA ALEGRE;PETROPOLIS;1;
L TROVAO;PETROPOLIS;1;
M MACHADO;PETROPOLIS;1;
S SEBASTICAO;PETROPOLIS;1;
SGT BOELING;PETROPOLIS;1;
CHR FLORA;PETROPOLIS;1;
CRUZEIRO II;PINHEIRAL;1;
C AMARELA;PIRAI;1;
C VERDE;PIRAI;1;
MONTE H;PIUMA;1;
S C JESUS;PONTE NOVA;1;
V OLIVEIRA;PONTE NOVA;1;
CORONEL TOTO I;PORTO FIRME;1;
VILA S LUZIA;QUEIMADOS;1;
GJA ALZIRA;QUEIMADOS;1;
V TINGUA;QUEIMADOS;1;
JARDIM GUANDU II;QUEIMADOS;1;
V SCINTILA;QUEIMADOS;1;
NS S DA GLORIA;QUEIMADOS;1;
M RANCHINHO;QUEIMADOS;1;
N FATIMA;QUEIMADOS;1;
L CAMOES;QUEIMADOS;1;
E DOURADO;QUEIMADOS;1;
V COIMBRA;QUEIMADOS;1;
E D'OURO;QUEIMADOS;1;
G ALZIRA;QUEIMADOS;1;
VILA S FRANCISO;QUEIMADOS;1;
VALDORIOSA 1;QUEIMADOS;1;
NSSA SRA DA GLORIA;QUEIMADOS;1;
N GLORIA;QUEIMADOS;1;
C DA BANHA;QUEIMADOS;1;
PAR OLIMPICO;QUEIMADOS;1;
T S MADUREIRA;QUEIMADOS;1;
JARDIM A SEIXAS;QUEIMADOS;1;
S HUMBERTO;QUEIMADOS;1;
S N GLORIA;QUEIMADOS;1;
NS S GLORIA;QUEIMADOS;1;
VAL ARIOTA;QUEIMADOS;1;
NOSA SRA DA GLORIA;QUEIMADOS;1;
JARDIM STA ROSA;QUEIMADOS;1;
VILA V ALEGRE;QUEIMADOS;1;
V ARIOZA;QUEIMADOS;1;
PARQUE JD ALZIRA;QUEIMADOS;1;
C SETE;QUEIMADOS;1;
VC S JOAO;QUEIMADOS;1;
VJ SAO FRANCISCO;QUEIMADOS;1;
S MANUEL;QUEIMADOS;1;
V LARANJAL;QUEIMADOS;1;
JARDIM PRQ PAULISTA;QUEIMADOS;1;
V AMERICANA;QUEIMADOS;1;
N S DA CONCEICAO;QUEIMADOS;1;
NSA  DA GLORIA;QUEIMADOS;1;
N S GLORA;QUEIMADOS;1;
JARDIM P VINTE;QUEIMADOS;1;
S MANOEL;QUEIMADOS;1;
B FURADO;QUISSAMA;1;
S QUISSAMA;QUISSAMA;1;
VLE S CLARA;RESENDE;1;
N ALEGRIA;RESENDE;1;
FAZENDA DA BARRA II;RESENDE;1;
B OLARIA;RESENDE;1;
BOA VISTA UM;RESENDE;1;
JARDIM DO SOL;RESENDE;1;
FAZENDA BARRA 2;RESENDE;1;
FAZENDA BARRA 1;RESENDE;1;
A PASSOS;RESENDE;1;
N SURUBI;RESENDE;1;
JARDIM ALIANCA 1;RESENDE;1;
JARDIM ALIANCA 2;RESENDE;1;
NV ALEGRIA;RESENDE;1;
L CHULE;RIO BONITO;1;
PR CRUZEIRO;RIO BONITO;1;
AV EPIFANIA;RIO BONITO;1;
C D' AGUA;RIO BONITO;1;
CXA D' AGUA;RIO BONITO;1;
PRACA B LOPES;RIO BONITO;1;
PCA CRUZEIRO;RIO BONITO;1;
B INGLESES;RIO DAS FLORES;1;
N ESPERACA;RIO DAS OSTRAS;1;
E GAIVOTAS;RIO DAS OSTRAS;1;
C RIBEIRO;RIO DAS OSTRAS;1;
C PERAIANA;RIO DAS OSTRAS;1;
COSTA DO SOL;RIO DAS OSTRAS;1;
C BEIRA MAR;RIO DAS OSTRAS;1;
ENSEADA PRAIA MAR;RIO DAS OSTRAS;1;
N RIO DAS OSRAS;RIO DAS OSTRAS;1;
CHS MARILEIA;RIO DAS OSTRAS;1;
JARDIM CAMPO MAR;RIO DAS OSTRAS;1;
J BELA VISTA;RIO DAS OSTRAS;1;
R LEAO;RIO DAS OSTRAS;1;
CD PRAIANA;RIO DAS OSTRAS;1;
CAMPO MAR;RIO DAS OSTRAS;1;
N ALINCA;RIO DAS OSTRAS;1;
E DO BOSQUE;RIO DAS OSTRAS;1;
PR ANCORA;RIO DAS OSTRAS;1;
P BRAS;RIO DE JANEIRO;1;
E PRAIA;RIO DE JANEIRO;1;
Q B VISTA;RIO DE JANEIRO;1;
IA DO GOVERNADOR;RIO DE JANEIRO;1;
RCR BADEIRANTES;RIO DE JANEIRO;1;
C ELIOSEOS;RIO DE JANEIRO;1;
V KENNEDI;RIO DE JANEIRO;1;
H GUGEL;RIO DE JANEIRO;1;
B TIJUCA, DA;RIO DE JANEIRO;1;
PE PEQUENO;RIO DE JANEIRO;1;
PR QUINZE;RIO DE JANEIRO;1;
ROCINHA II;RIO DE JANEIRO;1;
PARQUE J REDENTOR;RIO DE JANEIRO;1;
S F CHAVIER;RIO DE JANEIRO;1;
JRD AMERICA;RIO DE JANEIRO;1;
PCA MAUA;RIO DE JANEIRO;1;
FV ROCINHA;RIO DE JANEIRO;1;
H GUEGEL;RIO DE JANEIRO;1;
DEL CASTINHO;RIO DE JANEIRO;1;
CJ CESARAO;RIO DE JANEIRO;1;
ALT B VISTA;RIO DE JANEIRO;1;
LIN S DOS VASCONCELOS;RIO DE JANEIRO;1;
N SEEPETIBA;RIO DE JANEIRO;1;
ST CRISTO;RIO DE JANEIRO;1;
ALTO B VISTA;RIO DE JANEIRO;1;
GUADALUPE  ,;RIO DE JANEIRO;1;
B TIJCUA;RIO DE JANEIRO;1;
COMARI 1 D;RIO DE JANEIRO;1;
M DA GRACA;RIO DE JANEIRO;1;
AT DA BOA VISTA;RIO DE JANEIRO;1;
B  PINA;RIO DE JANEIRO;1;
IA PAQUETA;RIO DE JANEIRO;1;
R BADERANTES;RIO DE JANEIRO;1;
C DEDEUS;RIO DE JANEIRO;1;
V JOAO;RIO DE JANEIRO;1;
SN CAMARA;RIO DE JANEIRO;1;
LOTE 10;RIO DE JANEIRO;1;
RCR BANDEIRNTES;RIO DE JANEIRO;1;
PR UNIAO  FAVELA DA  MARE;RIO DE JANEIRO;1;
L VASCONDCELOS;RIO DE JANEIRO;1;
P LUCAS, DE;RIO DE JANEIRO;1;
V PINHEIRO;RIO DE JANEIRO;1;
S CRISTOAO;RIO DE JANEIRO;1;
B DE OINA;RIO DE JANEIRO;1;
V DO JOAO;RIO DE JANEIRO;1;
VG GERAL;RIO DE JANEIRO;1;
D MARTA;RIO DE JANEIRO;1;
T  COELHO;RIO DE JANEIRO;1;
SNT CRUZ;RIO DE JANEIRO;1;
E N OVO;RIO DE JANEIRO;1;
N  HOLANDA;RIO DE JANEIRO;1;
PACIENCIA (CJ URUCRANIA);RIO DE JANEIRO;1;
R ALBUQUERUQE;RIO DE JANEIRO;1;
E NOVA;RIO DE JANEIRO;1;
V COSMOS;RIO DE JANEIRO;1;
V  DE CARVALHO;RIO DE JANEIRO;1;
V DE CARVAKO;RIO DE JANEIRO;1;
P N CIDADE;RIO DE JANEIRO;1;
D CASTINHO;RIO DE JANEIRO;1;
S CRUZ.;RIO DE JANEIRO;1;
V CARAVALHO;RIO DE JANEIRO;1;
AL B VISTA;RIO DE JANEIRO;1;
VIC CARVALHO;RIO DE JANEIRO;1;
R  MIRANDA;RIO DE JANEIRO;1;
I PAQUETA;RIO DE JANEIRO;1;
V. CARVALHO;RIO DE JANEIRO;1;
RCR BANDEIRANTES, DOS;RIO DE JANEIRO;1;
S. CRUZ;RIO DE JANEIRO;1;
LGO DO MACHADO;RIO DE JANEIRO;1;
D CASTILIO;RIO DE JANEIRO;1;
D CASTILJHO;RIO DE JANEIRO;1;
S  CRISTOVAO;RIO DE JANEIRO;1;
SA CRUZ;RIO DE JANEIRO;1;
L  VASCONCELOS;RIO DE JANEIRO;1;
JARDIM BANGU III;RIO DE JANEIRO;1;
S CRISTOVA;RIO DE JANEIRO;1;
H GURGAL;RIO DE JANEIRO;1;
P DE LUCAS;RIO DE JANEIRO;1;
L VASCOCELOS;RIO DE JANEIRO;1;
M D QUADRO;SANTA TERESA;1;
S AFRA;SANTO ANTONIO DE PADUA;1;
B DE ITABAPOANA;SAO FRANCISCO DE ITABAPOANA;1;
T B ITABAPOANA;SAO FRANCISCO DE ITABAPOANA;1;
B ITAPABOANA;SAO FRANCISCO DE ITABAPOANA;1;
A MINERAL;SAO GONCALO;1;
JRD CATARINA;SAO GONCALO;1;
R' OURO;SAO GONCALO;1;
J B RETIRO;SAO GONCALO;1;
REI DO OURO;SAO GONCALO;1;
JC CATARINA;SAO GONCALO;1;
JARDIM MEU RETIRO;SAO GONCALO;1;
G BARNCO;SAO GONCALO;1;
S  PONTES;SAO GONCALO;1;
J. CATARINA;SAO GONCALO;1;
J REPUBLICA;SAO GONCALO;1;
JRD BOM RETIRO;SAO GONCALO;1;
SNT CATARINA;SAO GONCALO;1;
RIO D;SAO GONCALO;1;
JM CATARINA;SAO GONCALO;1;
J C NOVO;SAO GONCALO;1;
PT PEDRA;SAO GONCALO;1;
PRO NOVO;SAO GONCALO;1;
P SAO JORGE;SAO GONCALO;1;
MANUEL DA ILHOTA;SAO GONCALO;1;
JARDIM C VELHO;SAO GONCALO;1;
R OURO, DO;SAO GONCALO;1;
QUINTA D RICARDO;SAO GONCALO;1;
MTE FORMOSO;SAO GONCALO;1;
E DO ROCADO;SAO GONCALO;1;
R DAS ACACIAS;SAO GONCALO;1;
REC ACACIAS;SAO GONCALO;1;
N ROMA;SAO GONCALO;1;
C. NOVO;SAO GONCALO;1;
PD FELIZ;SAO GONCALO;1;
SNT LUZIA;SAO GONCALO;1;
B ALMEIRINDA;SAO GONCALO;1;
P S JORGE;SAO GONCALO;1;
ST LUSIA;SAO GONCALO;1;
M APULA;SAO GONCALO;1;
G ROSAS;SAO GONCALO;1;
D OURO;SAO GONCALO;1;
PRT DO ROSA;SAO GONCALO;1;
PRD FELIZ;SAO GONCALO;1;
VD DA CRUZ;SAO GONCALO;1;
B VEMELHO;SAO GONCALO;1;
M NOITE;SAO GONCALO;1;
ZE GARTO;SAO GONCALO;1;
IA ITAOCA;SAO GONCALO;1;
B PEQUENO;SAO GONCALO;1;
MT FORMOSO;SAO GONCALO;1;
PR S JORGE;SAO GONCALO;1;
P FELIZ;SAO GONCALO;1;
E PEQUENHO;SAO GONCALO;1;
V CANDOSA;SAO GONCALO;1;
R D;SAO GONCALO;1;
G BRANGO;SAO GONCALO;1;
B ACU;SAO JOAO DA BARRA;1;
BARA DO ACU;SAO JOAO DA BARRA;1;
JARDIM DIMAS SIO;SAO JOAO DE MERITI;1;
J BOTANICO;SAO JOAO DE MERITI;1;
P ANALANDIA;SAO JOAO DE MERITI;1;
JS IRIS;SAO JOAO DE MERITI;1;
ENG BELORD;SAO JOAO DE MERITI;1;
PARQUE S NICOLAO;SAO JOAO DE MERITI;1;
LGO DO GUEDES;SAO JOAO DE MERITI;1;
JRD IRIS;SAO JOAO DE MERITI;1;
JARDIM J BOTANICO;SAO JOAO DE MERITI;1;
V RUTH;SAO JOAO DE MERITI;1;
ENGENHEIRO BEL FORD;SAO JOAO DE MERITI;1;
JS S ANTONIO;SAO JOAO DE MERITI;1;
J ALEGRIA;SAO JOAO DE MERITI;1;
PARQUE NV RIO;SAO JOAO DE MERITI;1;
NV RIO;SAO JOAO DE MERITI;1;
ENG BELFORT;SAO JOAO DE MERITI;1;
J METROPOLES;SAO JOAO DE MERITI;1;
JM SUMARE;SAO JOAO DE MERITI;1;
PQR TIETE;SAO JOAO DE MERITI;1;
P ALIAN;SAO JOAO DE MERITI;1;
G PRETO;SAO JOAO DE MERITI;1;
PARQUE ANA LANDIA;SAO JOAO DE MERITI;1;
J SUMARE;SAO JOAO DE MERITI;1;
J MERITI;SAO JOAO DE MERITI;1;
PEQ ARARUAMA;SAO JOAO DE MERITI;1;
J METROPOLE;SAO JOAO DE MERITI;1;
S MATEU;SAO JOAO DE MERITI;1;
S J MERITI;SAO JOAO DE MERITI;1;
S J NEPOMUCENO;SAO JOAO NEPOMUCENO;1;
PRG VERA LUCIA;SAO JOSE DO VALE DO RIO PRETO;1;
P MORELI;SAO JOSE DO VALE DO RIO PRETO;1;
R GUARAPIRANGA;SAO PAULO;1;
P INGLESA;SAO PAULO;1;
BALNEARIO DE S PEDRO;SAO PEDRO DA ALDEIA;1;
S M FILHINHO;SAO PEDRO DA ALDEIA;1;
PT ALDEIA;SAO PEDRO DA ALDEIA;1;
P AMBROSIO;SAO PEDRO DA ALDEIA;1;
B NAVAL;SAO PEDRO DA ALDEIA;1;
R DO FOGO;SAO PEDRO DA ALDEIA;1;
A REDONDO;SAO PEDRO DA ALDEIA;1;
PARQUE D MENINOS;SAO PEDRO DA ALDEIA;1;
PR BALEIA DA;SAO PEDRO DA ALDEIA;1;
VAZ GRANDE;SAO PEDRO DA ALDEIA;1;
PRT ALDEIA, DA;SAO PEDRO DA ALDEIA;1;
BALNEARIO S MARIA;SAO PEDRO DA ALDEIA;1;
PT D'AGUA;SAO PEDRO DA ALDEIA;1;
REC SOL;SAO PEDRO DA ALDEIA;1;
B S PEDRO;SAO PEDRO DA ALDEIA;1;
PRAIA DO SOL;SAO PEDRO DA ALDEIA;1;
S MATEUS FILHINHO;SAO PEDRO DA ALDEIA;1;
PORTO D;SAO PEDRO DA ALDEIA;1;
PR SUDOESTE;SAO PEDRO DA ALDEIA;1;
CP REDONDO;SAO PEDRO DA ALDEIA;1;
P BALEIA;SAO PEDRO DA ALDEIA;1;
PAU FERRO;SAO PEDRO DA ALDEIA;1;
R DO SOL;SAO PEDRO DA ALDEIA;1;
VILA N S APARECIDA;SAPUCAIA;1;
V DO PIAO;SAPUCAIA;1;
NV ITAUNA;SAQUAREMA;1;
PR VILA, DA;SAQUAREMA;1;
L MELO;SAQUAREMA;1;
V QUATRO;SAQUAREMA;1;
B QUENTE;SAQUAREMA;1;
P DA ROCA;SAQUAREMA;1;
N ITAUNA;SAQUAREMA;1;
VILA PUR;SAQUAREMA;1;
R AREIA;SAQUAREMA;1;
PRT ROSA;SAQUAREMA;1;
S CORREA;SAQUAREMA;1;
PR DA VILA;SAQUAREMA;1;
V VALE;SAQUAREMA;1;
S. SOFIA;SEROPEDICA;1;
QUARENTA E UM;SEROPEDICA;1;
J SAO JORGE;SEROPEDICA;1;
CINQUENTA E QUATRO;SEROPEDICA;1;
FAZENDA D CAXIAS;SEROPEDICA;1;
PARQUE DOM BOSCO;SEROPEDICA;1;
BAO FE;SEROPEDICA;1;
DJ DAS ACACIAS;SEROPEDICA;1;
KM 7;SEROPEDICA;1;
J MARAJOARA;SEROPEDICA;1;
C DO RIO;SEROPEDICA;1;
A LINDA;SEROPEDICA;1;
KM - 40;SEROPEDICA;1;
JS ACASSIA;SEROPEDICA;1;
R PIRANEMA;SEROPEDICA;1;
KM 54;SEROPEDICA;1;
B SEIS;SEROPEDICA;1;
ST SOFIA;SEROPEDICA;1;
B ESPEREANCA;SEROPEDICA;1;
FEU ROSA;SERRA;1;
NV CARAPINA I;SERRA;1;
N S LAPA;SILVA JARDIM;1;
JRD GUARUJA;SOROCABA;1;
BANDEIRANTE 2;TANGUA;1;
B DOIS;TANGUA;1;
GLEBA I;TANGUA;1;
CHACARA BANDEIRANTES 2;TANGUA;1;
GLEBA UM;TANGUA;1;
C PRETA;TANGUA;1;
C SATELITE;TANGUA;1;
BANDEIRANTES 1;TANGUA;1;
V CORTEZ;TANGUA;1;
BANDERANTE I;TANGUA;1;
L VERDE;TANGUA;1;
V PIAO;TERESOPOLIS;1;
P IMBUI;TERESOPOLIS;1;
C IMBUI;TERESOPOLIS;1;
C AMORES;TERESOPOLIS;1;
CRUZEIRO (II DISTRITO);TERESOPOLIS;1;
G COMARI;TERESOPOLIS;1;
MEU DOM;TERESOPOLIS;1;
PARQUE S LUIZ;TERESOPOLIS;1;
A QUENTE;TERESOPOLIS;1;
S ETELVINA;TIRADENTES;1;
V IMBE;TRAJANO DE MORAIS;1;
M MENDONCA;TRAJANO DE MORAIS;1;
MORRO CTB;TRES RIOS;1;
NV HABITAT;TRES RIOS;1;
M BRASIL;TRES RIOS;1;
CDOR L GASPARIANO;TRES RIOS;1;
K 30;TRES RIOS;1;
R DIREITA;TRES RIOS;1;
M CAETANOS;TRES RIOS;1;
S EDWIGES;UBA;1;
B DE JUPARANA;VALENCA;1;
N SRA LOURDES;VALENCA;1;
S AMALIA;VASSOURAS;1;
M AZUL;VASSOURAS;1;
B PEDRA, DE;VASSOURAS;1;
S RESIDENCIA;VASSOURAS;1;
S MONICA;VILA VELHA;1;
VLE FLORES;VISCONDE DE MAUA;1;
PR DO CANTO;VITORIA;1;
PR CANTO;VITORIA;1;
P MEDICE;VITORIA;1;
I PARQUE;VOLTA REDONDA;1;
ESTRELA DE FATIMA III;VOLTA REDONDA;1;
T POCOS;VOLTA REDONDA;1;
DIVISA II;VOLTA REDONDA;1;
M CAMPO;VOLTA REDONDA;1;
VOLTA GRANDE 2;VOLTA REDONDA;1;
STO AGOSTINHO;VOLTA REDONDA;1;
VILA R OURO VERDE;VOLTA REDONDA;1;
B CRAVO;VOLTA REDONDA;1;
ROMA II;VOLTA REDONDA;1;
JARDIM VL RICA - TIRADENTES;VOLTA REDONDA;1;
V REDONDA;VOLTA REDONDA;1;
P JOSINO;VOLTA REDONDA;1;
ZE DOCA;ZE DOCA;1;
